지점,지점명,일시,기온(°C),강수량(mm),풍속(m/s),풍향(16방위),습도(%),현지기압(hPa),일조(hr),적설(cm),3시간신적설(cm),전운량(10분위),중하층운량(10분위),지면상태(지면상태코드),지면온도(°C)
108,서울,2024-02-29 06:00,3.3,,.3,0,80,1014.6,,,,10,10,,.8
108,서울,2024-02-29 07:00,3,,2,50,80,1014,,,,9,8,,.8
108,서울,2024-02-29 08:00,3,,.1,0,75,1013.6,0,,,9,8,,1.6
108,서울,2024-02-29 09:00,3.8,,1.1,230,78,1014.4,0,,,9,7,,3.2
108,서울,2024-02-29 10:00,5.1,,1.6,70,71,1013.9,0,,,9,8,,5.8
108,서울,2024-02-29 11:00,6,,1.2,50,64,1013.4,0,,,10,10,,7.2
108,서울,2024-02-29 12:00,6.8,,.8,20,59,1012.4,0,,,10,10,,8.1
108,서울,2024-02-29 13:00,7.4,,1.2,50,53,1011.3,0,,,10,5,,8.8
108,서울,2024-02-29 14:00,8.4,,1.2,270,55,1010.2,0,,,10,6,,11.1
108,서울,2024-02-29 15:00,8.7,,1.1,230,54,1009.3,0,,,9,7,,11.4
108,서울,2024-02-29 16:00,9.3,,2.9,270,50,1008.8,.3,,,8,6,,11.6
108,서울,2024-02-29 17:00,8.7,,2.9,250,53,1008.7,.9,,,7,4,,9
108,서울,2024-02-29 18:00,7.6,,3.9,250,50,1009.1,0,,,7,3,,6.2
108,서울,2024-02-29 19:00,6.6,,3.4,290,48,1009.4,0,,,9,9,,4.1
108,서울,2024-02-29 20:00,5.3,,4.8,270,62,1009.3,,,,8,8,,3.1
108,서울,2024-02-29 21:00,4.1,,6.2,320,59,1009.4,,,,6,0,,2
108,서울,2024-02-29 22:00,2.5,,4.3,290,43,1009.9,,,,8,8,,.5
108,서울,2024-02-29 23:00,1.5,,3.5,290,50,1010.4,,,,4,2,,.4
108,서울,2024-03-01 00:00,.3,,3,270,52,1011.1,,,,0,0,,.3
108,서울,2024-03-01 01:00,-.4,,2.9,270,55,1011.1,,,,0,0,,-.2
108,서울,2024-03-01 02:00,-1.2,,3.5,270,56,1011.7,,,,0,0,,-.9
108,서울,2024-03-01 03:00,-1.9,,4.1,270,52,1012.2,,,,0,0,,-1.3
108,서울,2024-03-01 04:00,-2.5,,3.9,290,43,1012.5,,,,0,0,,-1.7
108,서울,2024-03-01 05:00,-2.8,,5,290,36,1012.5,,,,7,0,,-1.9
108,서울,2024-03-01 06:00,-3.8,,4.2,270,37,1012.6,,,,0,0,,-2.4
108,서울,2024-03-01 07:00,-4.8,,4.4,290,36,1013.2,,,,0,0,,-2.9
108,서울,2024-03-01 08:00,-5.3,,3.1,270,38,1013.8,.6,,,0,0,,-2.9
108,서울,2024-03-01 09:00,-4.8,,5.2,290,36,1013.8,1,,,0,0,,-.5
108,서울,2024-03-01 10:00,-4.5,,5.5,290,31,1013.9,1,,,0,0,,.6
108,서울,2024-03-01 11:00,-3.3,,3.9,290,35,1013.8,1,,,0,0,,1.8
108,서울,2024-03-01 12:00,-3,,4.6,290,33,1013.6,1,,,0,0,,5
108,서울,2024-03-01 13:00,-2.7,,4.9,270,29,1013,1,,,0,0,,9.4
108,서울,2024-03-01 14:00,-2.3,,7.1,270,26,1012.5,1,,,0,0,,9.9
108,서울,2024-03-01 15:00,-2.2,,6.2,290,27,1012.2,1,,,0,0,,8.8
108,서울,2024-03-01 16:00,-2.2,,5.7,290,34,1012,1,,,1,1,,6.8
108,서울,2024-03-01 17:00,-2.4,,4.4,270,32,1012.1,1,,,0,0,,2.5
108,서울,2024-03-01 18:00,-3.9,,6,290,33,1012.4,1,,,0,0,,.3
108,서울,2024-03-01 19:00,-5,,4.7,290,40,1013.1,0,,,0,0,,-1.1
108,서울,2024-03-01 20:00,-5.6,,2.9,290,43,1013.9,,,,0,0,,-1.6
108,서울,2024-03-01 21:00,-6,,4.4,290,44,1014.5,,,,0,0,,-2
108,서울,2024-03-01 22:00,-6.5,,3.4,270,47,1015,,,,0,0,,-2.4
108,서울,2024-03-01 23:00,-6.8,,3.2,290,49,1015.2,,,,0,0,,-3.1
108,서울,2024-03-02 00:00,-7.1,,2.4,270,49,1015.2,,,,0,0,,-3.5
108,서울,2024-03-02 01:00,-7.4,,1.5,290,48,1015.1,,,,0,0,,-3.9
108,서울,2024-03-02 02:00,-7.7,,.6,290,48,1014.8,,,,0,0,,-4.1
108,서울,2024-03-02 03:00,-8,,1.5,360,55,1014.2,,,,0,0,,-4.3
108,서울,2024-03-02 04:00,-8,,1.2,20,54,1013.4,,,,0,0,,-4.4
108,서울,2024-03-02 05:00,-8,,.8,20,57,1012.7,,,,0,0,,-4.5
108,서울,2024-03-02 06:00,-7.9,,1.8,50,56,1012.3,,,,0,0,,-4.6
108,서울,2024-03-02 07:00,-8,,1.7,20,58,1012.1,,,,0,0,,-4.7
108,서울,2024-03-02 08:00,-7.4,,1.1,70,60,1012.3,.6,,,0,0,,-4
108,서울,2024-03-02 09:00,-4.2,,2.3,110,57,1012.2,1,,,0,0,,-.9
108,서울,2024-03-02 10:00,-2.1,,2.4,160,53,1011.5,1,,,0,0,,1
108,서울,2024-03-02 11:00,.2,,2.3,230,53,1011,.9,,,2,2,,3
108,서울,2024-03-02 12:00,1.9,,4.7,200,54,1009.7,.9,,,7,7,,5.2
108,서울,2024-03-02 13:00,2.2,,5.4,200,56,1008.4,.3,,,7,7,,4.3
108,서울,2024-03-02 14:00,2.9,,6.4,200,52,1007,.2,,,6,6,,3.3
108,서울,2024-03-02 15:00,3.2,0,6.3,230,53,1006.5,.4,,,8,8,,4.3
108,서울,2024-03-02 16:00,3.1,,6.5,200,58,1006.3,0,,,9,9,,1.6
108,서울,2024-03-02 17:00,3.7,,5.2,230,58,1005.5,.3,,,4,4,,2
108,서울,2024-03-02 18:00,3.4,,5.9,200,62,1005.3,.2,,,4,4,,.3
108,서울,2024-03-02 19:00,3.5,,5.2,200,65,1005.1,0,,,9,9,,.1
108,서울,2024-03-02 20:00,3.3,,4.1,200,68,1005.1,,,,8,8,,.1
108,서울,2024-03-02 21:00,3.3,0,3.1,200,69,1005.4,,,,9,9,,.1
108,서울,2024-03-02 22:00,3.4,,3,200,71,1005.3,,,,9,9,,.4
108,서울,2024-03-02 23:00,3.4,,2.8,200,72,1005,,,,9,9,,.3
108,서울,2024-03-03 00:00,4.1,,3.2,230,77,1005.1,,,,8,8,,.8
108,서울,2024-03-03 01:00,4.2,,3.1,250,78,1004.9,,,,9,9,,1.2
108,서울,2024-03-03 02:00,4.1,,4.4,270,79,1005.4,,,,2,2,,1.1
108,서울,2024-03-03 03:00,3.5,,3.6,250,79,1005.5,,,,7,7,,.2
108,서울,2024-03-03 04:00,2.4,,2.9,250,78,1005.9,,,,0,0,,0
108,서울,2024-03-03 05:00,1.5,,2.1,230,80,1006,,,,0,0,,0
108,서울,2024-03-03 06:00,.9,,2.4,270,81,1006,,,,0,0,,-.1
108,서울,2024-03-03 07:00,.5,,2.3,250,83,1006.5,,,,0,0,,-.4
108,서울,2024-03-03 08:00,.7,,2.2,250,85,1006.9,0,,,0,0,,-.3
108,서울,2024-03-03 09:00,2,,1.5,290,79,1007.2,1,,,0,0,,-.2
108,서울,2024-03-03 10:00,3.5,,2,270,63,1007.3,1,,,0,0,,4.5
108,서울,2024-03-03 11:00,4.9,,2.9,290,49,1007.2,1,,,0,0,,10.7
108,서울,2024-03-03 12:00,6.7,,2.8,250,46,1007.2,.8,,,7,7,,13.2
108,서울,2024-03-03 13:00,7.3,,4,250,50,1006.4,.9,,,3,3,,13.3
108,서울,2024-03-03 14:00,7.3,,4.1,230,60,1005.7,.3,,,9,9,,10
108,서울,2024-03-03 15:00,7.3,,4,270,62,1005.4,.2,,,4,4,,10.4
108,서울,2024-03-03 16:00,7.2,,3.8,270,64,1005.3,.5,,,4,4,,9.7
108,서울,2024-03-03 17:00,6.8,,4.8,270,65,1005.4,.9,,,3,3,,7.6
108,서울,2024-03-03 18:00,6,,2.6,270,66,1005.7,0,,,0,0,,5
108,서울,2024-03-03 19:00,5,,2.6,250,71,1006.1,0,,,0,0,,2.8
108,서울,2024-03-03 20:00,4.4,,3.5,290,75,1007.2,,,,0,0,,1.7
108,서울,2024-03-03 21:00,3.6,,1.9,250,77,1007.9,,,,0,0,,.8
108,서울,2024-03-03 22:00,2.9,,1.4,270,79,1008.5,,,,0,0,,.4
108,서울,2024-03-03 23:00,2.5,,1.7,290,82,1008.7,,,,0,0,,.4
108,서울,2024-03-04 00:00,1.8,,1.1,270,82,1009.3,,,,0,0,,.3
108,서울,2024-03-04 01:00,1.4,,1.5,250,84,1009.5,,,,0,0,,.2
108,서울,2024-03-04 02:00,.9,,2.1,270,84,1010.1,,,,0,0,,0
108,서울,2024-03-04 03:00,.4,,1.2,360,86,1010,,,,0,0,,-.4
108,서울,2024-03-04 04:00,-.2,,1.1,360,87,1010.1,,,,0,0,,-.7
108,서울,2024-03-04 05:00,-.6,,.9,50,76,1010.8,,,,0,0,,-1
108,서울,2024-03-04 06:00,-1.3,,1.7,20,71,1011.1,,,,0,0,,-1.2
108,서울,2024-03-04 07:00,-1.7,,1.6,50,71,1011.5,0,,,0,0,,-1.3
108,서울,2024-03-04 08:00,-1.4,,2,50,67,1011.9,.6,,,0,0,,-.9
108,서울,2024-03-04 09:00,1.3,,2.3,70,50,1012.7,1,,,0,0,,-.2
108,서울,2024-03-04 10:00,3.8,,2.5,50,41,1012.6,1,,,0,0,,1
108,서울,2024-03-04 11:00,6.1,,2,70,29,1012.3,1,,,0,0,,11.2
108,서울,2024-03-04 12:00,8,,1.8,160,29,1011.4,1,,,2,0,,16.9
108,서울,2024-03-04 13:00,10.2,,1.4,110,23,1010.5,1,,,3,0,,19.7
108,서울,2024-03-04 14:00,11.1,,2.7,180,19,1009.6,1,,,6,0,,19
108,서울,2024-03-04 15:00,11.5,,1.6,230,23,1008.8,1,,,8,0,,15.8
108,서울,2024-03-04 16:00,11.1,,2.3,250,25,1008.5,.6,,,9,0,,12.2
108,서울,2024-03-04 17:00,11.2,,1.8,270,26,1008.4,.9,,,8,0,,10.5
108,서울,2024-03-04 18:00,9.9,,2.4,290,29,1008.9,.4,,,8,0,,6.8
108,서울,2024-03-04 19:00,8.4,,1.7,270,35,1008.9,0,,,9,7,,4.7
108,서울,2024-03-04 20:00,7.7,,2,290,39,1008.6,,,,10,9,,3.4
108,서울,2024-03-04 21:00,6.9,,1,340,40,1008.2,,,,9,7,,2.8
108,서울,2024-03-04 22:00,6.1,,1.5,50,40,1008.5,,,,8,8,,2
108,서울,2024-03-04 23:00,5.8,,1.7,50,39,1008.1,,,,8,8,,2.1
108,서울,2024-03-05 00:00,6.1,,2.5,50,36,1007.6,,,,9,9,,2.5
108,서울,2024-03-05 01:00,6.3,,1.8,70,35,1007.5,,,,10,10,,2.6
108,서울,2024-03-05 02:00,6.6,,1.9,70,33,1007,,,,10,10,,2.6
108,서울,2024-03-05 03:00,6.4,,2.1,70,34,1006.6,,,,9,9,,2.7
108,서울,2024-03-05 04:00,6.4,,2.3,70,34,1006.2,,,,10,10,,2.6
108,서울,2024-03-05 05:00,6.4,,2.2,70,34,1006,,,,10,10,,2.6
108,서울,2024-03-05 06:00,6.5,,2.7,70,35,1005.3,,,,10,10,,2.5
108,서울,2024-03-05 07:00,6.5,,2.7,70,36,1005.2,0,,,10,10,,2.5
108,서울,2024-03-05 08:00,6.4,,2.3,50,38,1005.5,0,,,10,10,,2.9
108,서울,2024-03-05 09:00,6.9,,3.3,50,40,1006,0,,,10,7,,4.3
108,서울,2024-03-05 10:00,8.2,,2.5,70,40,1005.6,0,,,9,9,,7.2
108,서울,2024-03-05 11:00,8.8,,2.9,70,41,1005.1,0,,,10,3,,8.8
108,서울,2024-03-05 12:00,10.4,,3.2,70,37,1004.2,.1,,,10,10,,11.7
108,서울,2024-03-05 13:00,10.8,,3.4,90,37,1002.8,0,,,10,10,,11.2
108,서울,2024-03-05 14:00,10.9,,2.3,70,39,1002.4,0,,,10,5,,10.5
108,서울,2024-03-05 15:00,10.8,,2,50,41,1002.4,0,,,10,3,,9.4
108,서울,2024-03-05 16:00,10.7,,2.7,360,42,1002.4,0,,,10,2,,8.4
108,서울,2024-03-05 17:00,10.9,,2.4,70,42,1000.5,0,,,8,8,,8.5
108,서울,2024-03-05 18:00,10.1,,3.1,50,50,1001.5,0,,,8,0,,6.8
108,서울,2024-03-05 19:00,8.9,,4.5,50,59,1002.3,0,,,6,1,,5.2
108,서울,2024-03-05 20:00,8.1,,4.1,70,61,1003.1,,,,9,8,,4.5
108,서울,2024-03-05 21:00,7.3,,3.3,50,60,1004.1,,,,8,0,,3.8
108,서울,2024-03-05 22:00,6.3,,3.5,50,63,1004.4,,,,8,7,,3
108,서울,2024-03-05 23:00,5.8,,4.2,50,64,1004.5,,,,8,3,,2.6
108,서울,2024-03-06 00:00,5.5,,3.9,70,64,1004.6,,,,5,0,,2.1
108,서울,2024-03-06 01:00,4.8,,3.5,50,66,1004.5,,,,0,0,,1.6
108,서울,2024-03-06 02:00,4.1,,2.3,50,68,1004.5,,,,0,0,,1.2
108,서울,2024-03-06 03:00,3.6,,2,70,69,1004.5,,,,4,0,,.7
108,서울,2024-03-06 04:00,3.2,,2.4,70,72,1004.5,,,,5,0,,.6
108,서울,2024-03-06 05:00,2.8,,2.5,50,71,1004.9,,,,3,0,,0
108,서울,2024-03-06 06:00,2.7,,2.5,70,74,1005,,,,2,0,,-.1
108,서울,2024-03-06 07:00,2.5,,2.3,50,74,1005.9,0,,,3,3,,.3
108,서울,2024-03-06 08:00,3.3,,2.5,70,72,1006.3,0,,,3,3,,.6
108,서울,2024-03-06 09:00,4.5,,3.9,50,68,1006.6,0,,,8,8,,4.3
108,서울,2024-03-06 10:00,5.8,,3.2,50,62,1006.6,0,,,8,8,,6.7
108,서울,2024-03-06 11:00,7.5,,3,50,56,1006.5,.6,,,6,3,,12.3
108,서울,2024-03-06 12:00,9.2,,2.2,70,50,1006.4,.7,,,8,8,,15.2
108,서울,2024-03-06 13:00,9.4,,1.6,90,49,1005.7,.3,,,7,7,,13.4
108,서울,2024-03-06 14:00,9.6,,2.4,360,50,1005.3,.1,,,8,8,,13.4
108,서울,2024-03-06 15:00,10,,2.1,50,48,1005.1,.1,,,7,7,,12.6
108,서울,2024-03-06 16:00,10,,1.4,70,48,1004.9,0,,,7,7,,11.7
108,서울,2024-03-06 17:00,9.5,,2.3,50,48,1004.9,.2,,,6,6,,9.3
108,서울,2024-03-06 18:00,9.1,,2.4,50,49,1005,.3,,,7,7,,7.6
108,서울,2024-03-06 19:00,8.2,,3,50,52,1005.7,0,,,7,6,,5.9
108,서울,2024-03-06 20:00,7.2,,4.8,50,52,1006.3,,,,7,7,,4.6
108,서울,2024-03-06 21:00,6.1,,4,50,54,1006.8,,,,5,5,,3.4
108,서울,2024-03-06 22:00,5.1,,5.1,50,57,1007.4,,,,0,0,,2.5
108,서울,2024-03-06 23:00,4.6,,4.6,50,57,1007.5,,,,7,7,,2.1
108,서울,2024-03-07 00:00,4.2,,2.9,70,58,1007.6,,,,6,6,,1.6
108,서울,2024-03-07 01:00,4.1,,3.4,50,58,1007.8,,,,7,7,,1.8
108,서울,2024-03-07 02:00,3.6,,3.5,70,61,1007.5,,,,4,3,,1
108,서울,2024-03-07 03:00,3.3,,3,50,62,1007.4,,,,7,7,,1
108,서울,2024-03-07 04:00,3,,3.4,50,62,1006.9,,,,2,2,,.5
108,서울,2024-03-07 05:00,2.9,,2.5,70,65,1006.9,,,,8,8,,.9
108,서울,2024-03-07 06:00,3,0,3.3,50,64,1006.8,,,,7,7,,1.2
108,서울,2024-03-07 07:00,3,,3.2,50,65,1006.9,0,,,9,9,,1.4
108,서울,2024-03-07 08:00,3.2,,2.9,50,64,1006.7,0,,,9,9,,2
108,서울,2024-03-07 09:00,3.8,,1.4,70,65,1006.6,0,,,9,9,,3.3
108,서울,2024-03-07 10:00,5.1,,1.6,140,63,1006.6,0,,,9,9,,6.9
108,서울,2024-03-07 11:00,5.4,,2.7,200,68,1006.3,0,,,8,8,,7.7
108,서울,2024-03-07 12:00,5.4,0,3.1,230,66,1005.8,.2,,,8,8,,8.6
108,서울,2024-03-07 13:00,8.2,,3.3,180,54,1004.9,.7,,,6,6,,17.9
108,서울,2024-03-07 14:00,7.6,,4.5,200,50,1004.3,.4,,,8,8,,13.1
108,서울,2024-03-07 15:00,5.8,0,2.3,270,75,1004.4,0,,,9,9,,9.1
108,서울,2024-03-07 16:00,4.3,,2.8,230,86,1004.4,0,,,8,8,,6.2
108,서울,2024-03-07 17:00,5.3,,2,270,75,1004.3,.2,,,5,5,,7.4
108,서울,2024-03-07 18:00,5.2,2.1,3.2,270,53,1004.7,1,,,0,0,,4.8
108,서울,2024-03-07 19:00,4,,3.4,250,58,1004.9,0,,,0,0,,2.3
108,서울,2024-03-07 20:00,3.6,,3.3,250,55,1005.2,,,,0,0,,1
108,서울,2024-03-07 21:00,3.1,,2.4,250,60,1005.5,,,,0,0,,.8
108,서울,2024-03-07 22:00,2.5,,2.7,250,52,1006,,,,0,0,,.6
108,서울,2024-03-07 23:00,1.9,,2.4,250,47,1006.7,,,,0,0,,.4
108,서울,2024-03-08 00:00,1.2,,3.1,270,54,1007,,,,0,0,,.2
108,서울,2024-03-08 01:00,.7,,2.5,250,60,1006.8,,,,0,0,,-.1
108,서울,2024-03-08 02:00,.2,,2.3,270,65,1006.5,,,,0,0,,-.5
108,서울,2024-03-08 03:00,-.3,,.9,270,67,1006.2,,,,0,0,,-.8
108,서울,2024-03-08 04:00,-.4,,1.5,290,71,1005.9,,,,0,0,,-.9
108,서울,2024-03-08 05:00,-.6,,.6,270,74,1005.9,,,,0,0,,-1.2
108,서울,2024-03-08 06:00,-.4,,2.1,250,79,1006.5,,,,0,0,,-1.2
108,서울,2024-03-08 07:00,-.4,,2,270,78,1006.6,0,,,0,0,,-1.3
108,서울,2024-03-08 08:00,-.2,,1.7,230,74,1007,.6,,,0,0,,-.8
108,서울,2024-03-08 09:00,1.4,,2.3,270,59,1007.2,1,,,0,0,,-.2
108,서울,2024-03-08 10:00,3.2,,4.6,290,43,1007.2,1,,,0,0,,1.1
108,서울,2024-03-08 11:00,3.9,,5.7,290,33,1007,1,,,0,0,,10.2
108,서울,2024-03-08 12:00,4.6,,5.4,290,32,1006.6,1,,,0,0,,14.3
108,서울,2024-03-08 13:00,5.9,,5.1,270,32,1006.2,1,,,1,1,,15.9
108,서울,2024-03-08 14:00,6,,5.4,270,31,1005.7,1,,,1,1,,16.1
108,서울,2024-03-08 15:00,6.1,,5.1,270,34,1005.8,.8,,,3,3,,11.8
108,서울,2024-03-08 16:00,6.2,,4.7,290,33,1005.7,.8,,,1,1,,11.8
108,서울,2024-03-08 17:00,5.4,,5.5,270,28,1006,1,,,0,0,,7.3
108,서울,2024-03-08 18:00,4.1,,4.9,290,35,1006.7,1,,,0,0,,3
108,서울,2024-03-08 19:00,2.4,,4.1,270,44,1007.7,.2,,,0,0,,.6
108,서울,2024-03-08 20:00,1.5,,2.7,290,46,1008.5,,,,0,0,,.7
108,서울,2024-03-08 21:00,1,,3.1,270,49,1009,,,,0,0,,.4
108,서울,2024-03-08 22:00,.5,,2.5,290,48,1009.6,,,,0,0,,0
108,서울,2024-03-08 23:00,.4,,3.4,320,47,1010.1,,,,0,0,,-.5
108,서울,2024-03-09 00:00,.1,,3.2,320,50,1010.5,,,,0,0,,-.9
108,서울,2024-03-09 01:00,-.3,,3.1,320,51,1010.9,,,,0,0,,-1.2
108,서울,2024-03-09 02:00,-.9,,1.4,320,52,1011.2,,,,0,0,,-1.5
108,서울,2024-03-09 03:00,-1.4,,1.9,360,56,1011.2,,,,0,0,,-1.7
108,서울,2024-03-09 04:00,-1.4,,1.9,320,57,1011.2,,,,0,0,,-1.8
108,서울,2024-03-09 05:00,-1.4,,2.3,320,58,1011.4,,,,0,0,,-2
108,서울,2024-03-09 06:00,-1.8,,3.1,290,60,1011.7,,,,0,0,,-2.2
108,서울,2024-03-09 07:00,-2,,2.3,290,59,1012.2,0,,,0,0,,-2.3
108,서울,2024-03-09 08:00,-1.8,,2.4,290,58,1012.7,.7,,,0,0,,-1.8
108,서울,2024-03-09 09:00,-.4,,3.2,290,52,1013.3,1,,,0,0,,-.3
108,서울,2024-03-09 10:00,.8,,2.7,270,44,1013.7,1,,,0,0,,1.1
108,서울,2024-03-09 11:00,2.3,,2.6,290,37,1013.7,1,,,0,0,,5.7
108,서울,2024-03-09 12:00,4.2,,3.2,230,33,1013.5,1,,,0,0,,14.1
108,서울,2024-03-09 13:00,5.2,,2.8,250,29,1012.9,1,,,0,0,,17.3
108,서울,2024-03-09 14:00,6.1,,3.1,290,28,1012.2,1,,,0,0,,18.1
108,서울,2024-03-09 15:00,6.8,,3.2,250,26,1011.9,1,,,0,0,,16.8
108,서울,2024-03-09 16:00,6.7,,4.3,270,30,1012.3,1,,,0,0,,13.3
108,서울,2024-03-09 17:00,6.2,,3.8,250,36,1012.4,1,,,0,0,,9.1
108,서울,2024-03-09 18:00,5,,3.2,270,40,1012.8,1,,,0,0,,4.5
108,서울,2024-03-09 19:00,3.4,,3.4,270,44,1013.4,.2,,,0,0,,1.8
108,서울,2024-03-09 20:00,2.6,,3.2,250,57,1014.2,,,,0,0,,.6
108,서울,2024-03-09 21:00,2.1,,2.5,250,64,1014.4,,,,0,0,,.8
108,서울,2024-03-09 22:00,1.8,,2.1,250,70,1014.9,,,,0,0,,.6
108,서울,2024-03-09 23:00,1.4,,1.5,230,71,1015.3,,,,0,0,,.4
108,서울,2024-03-10 00:00,1.3,,1.1,270,75,1015.6,,,,0,0,,.2
108,서울,2024-03-10 01:00,1,,1.3,290,69,1015.9,,,,0,0,,-.1
108,서울,2024-03-10 02:00,.1,,1.8,270,59,1016,,,,0,0,,-.4
108,서울,2024-03-10 03:00,-.5,,1.7,270,57,1016.1,,,,0,0,,-.8
108,서울,2024-03-10 04:00,-1,,1.7,270,60,1016.4,,,,0,0,,-1.1
108,서울,2024-03-10 05:00,-1.4,,.5,250,60,1016.7,,,,0,0,,-1.4
108,서울,2024-03-10 06:00,-1.7,,.2,0,61,1017.1,,,,0,0,,-1.5
108,서울,2024-03-10 07:00,-1.8,,1.5,20,61,1017.3,0,,,0,0,,-1.6
108,서울,2024-03-10 08:00,-1.1,,1,70,66,1017.8,.7,,,0,0,,-1.1
108,서울,2024-03-10 09:00,1.6,,2.3,50,68,1018.2,1,,,0,0,,-.3
108,서울,2024-03-10 10:00,4.1,,1.4,90,54,1018.8,1,,,0,0,,1.8
108,서울,2024-03-10 11:00,6.3,,1.7,200,42,1018.6,1,,,0,0,,11.2
108,서울,2024-03-10 12:00,7.8,,3.1,270,32,1018.3,1,,,0,0,,16.8
108,서울,2024-03-10 13:00,8.9,,2.9,250,28,1018,1,,,0,0,,18.5
108,서울,2024-03-10 14:00,9.9,,4,250,29,1017.2,1,,,0,0,,18.7
108,서울,2024-03-10 15:00,10.4,,2.8,270,31,1016.7,1,,,0,0,,18.1
108,서울,2024-03-10 16:00,10.4,,2.8,250,34,1016.7,1,,,0,0,,16
108,서울,2024-03-10 17:00,9.2,,3.7,270,37,1016.1,1,,,0,0,,11.2
108,서울,2024-03-10 18:00,7.8,,3.3,290,40,1016.2,1,,,0,0,,6.4
108,서울,2024-03-10 19:00,6.3,,3.2,290,51,1016.4,.2,,,0,0,,3.8
108,서울,2024-03-10 20:00,5.3,,2.5,270,61,1017,,,,0,0,,2.6
108,서울,2024-03-10 21:00,4.8,,1.6,270,67,1017.3,,,,0,0,,1.8
108,서울,2024-03-10 22:00,4.4,,.9,250,70,1017.3,,,,0,0,,1
108,서울,2024-03-10 23:00,3.6,,1.6,20,74,1016.3,,,,0,0,,.3
108,서울,2024-03-11 00:00,3.4,,.5,20,76,1015.7,,,,8,0,,.7
108,서울,2024-03-11 01:00,3.4,,1.4,20,76,1015.5,,,,9,8,,.8
108,서울,2024-03-11 02:00,3,,2.3,50,77,1015.1,,,,9,9,,.7
108,서울,2024-03-11 03:00,2.8,,1.4,50,75,1014.7,,,,9,4,,.8
108,서울,2024-03-11 04:00,2.7,,,,72,1014.1,,,,9,5,,.7
108,서울,2024-03-11 05:00,2.6,,,,71,1013.6,,,,8,0,,.7
108,서울,2024-03-11 06:00,2.1,,,,73,1013,,,,5,0,,.5
108,서울,2024-03-11 07:00,2.2,,,,70,1012.1,,,,8,0,,.5
108,서울,2024-03-11 08:00,2.7,,,,70,1011.5,,,,8,0,,.6
108,서울,2024-03-11 09:00,3.7,,,,62,1011.1,,,,9,4,,2.7
108,서울,2024-03-11 10:00,4.7,,,,57,1011.6,,,,9,7,,5.1
108,서울,2024-03-11 11:00,5.9,,2.4,70,52,1010.9,,,,9,7,,7
108,서울,2024-03-11 12:00,6.8,,2.1,50,48,1010.6,,,,9,7,,7.6
108,서울,2024-03-11 13:00,7.5,,.7,180,43,1009.7,,,,9,7,,8.6
108,서울,2024-03-11 14:00,8.7,,2.8,200,36,1008.3,0,,,9,6,,9.7
108,서울,2024-03-11 15:00,9.7,,2.7,200,41,1007.5,0,,,9,5,,10.7
108,서울,2024-03-11 16:00,10.4,,2.6,230,51,1006.7,.5,,,8,4,,11.7
108,서울,2024-03-11 17:00,10.6,,2.6,230,53,1006.3,.1,,,3,1,,10.4
108,서울,2024-03-11 18:00,10,,,,56,1006.1,.6,,,2,1,,7.4
108,서울,2024-03-11 19:00,9.1,,,,62,1006,,,,0,0,,5.3
108,서울,2024-03-11 20:00,8.4,,,,65,1005.9,,,,0,0,,4.1
108,서울,2024-03-11 21:00,7.6,,,,67,1005.8,,,,5,2,,3.2
108,서울,2024-03-11 22:00,7,,,,72,1005.8,,,,0,0,,2.4
108,서울,2024-03-11 23:00,6.7,,,,76,1005.5,,,,4,4,,2.1
108,서울,2024-03-12 00:00,6.5,,,,76,1005.3,,,,8,5,,3.2
108,서울,2024-03-12 01:00,7,,,,75,1005,,,,7,4,,3.9
108,서울,2024-03-12 02:00,6.7,,,,75,1004.7,,,,0,0,,3
108,서울,2024-03-12 03:00,5.8,,,,77,1004.1,,,,2,2,,1.8
108,서울,2024-03-12 04:00,5.1,,,,80,1003.3,,,,5,5,,1
108,서울,2024-03-12 05:00,5.1,,,,83,1003.1,,,,7,7,,1.7
108,서울,2024-03-12 06:00,5.3,,,,84,1003.5,,,,8,8,,2.4
108,서울,2024-03-12 07:00,5.5,,,,85,1003.6,0,,,10,7,,3.3
108,서울,2024-03-12 08:00,5.5,,,,86,1004.1,0,,,10,8,,3.8
108,서울,2024-03-12 09:00,5.7,.3,,,90,1004.3,0,,,10,8,,4.9
108,서울,2024-03-12 10:00,5.9,,,,86,1004.6,0,,,10,8,,6
108,서울,2024-03-12 11:00,7.1,,,,82,1004.5,0,,,8,8,,9.6
108,서울,2024-03-12 12:00,8.5,.1,,,73,1004.3,0,,,9,9,,11.4
108,서울,2024-03-12 13:00,7.8,,,,76,1004.1,0,,,9,9,,8.6
108,서울,2024-03-12 14:00,7.9,,,,73,1003.6,0,,,10,9,,8.1
108,서울,2024-03-12 15:00,9.4,0,,,67,1003.3,0,,,8,8,,12.8
108,서울,2024-03-12 16:00,9.2,,,,68,1003.6,0,,,7,5,,10.4
108,서울,2024-03-12 17:00,8.5,,,,73,1004.2,0,,,8,6,,9.3
108,서울,2024-03-12 18:00,7.5,1.7,.7,70,78,1004.6,0,,,7,7,,7.1
108,서울,2024-03-12 19:00,6.4,,1.3,250,86,1005.2,0,,,5,5,,4.6
108,서울,2024-03-12 20:00,5.8,,1,270,87,1005.6,,,,0,0,,3.3
108,서울,2024-03-12 21:00,5.9,,1.9,290,87,1006.4,,,,3,3,,3.1
